id,file,percent,hp,time captured,time parsed,manual
,Screenshot (26887).png,,,1545700957,,
amon_ra,Screenshot (26888).png,83.31,333851.0,1545700958,1545700970.0,
amon_ra,Screenshot (26889).png,83.31,333851.0,1545700960,1545700985.0,
andromalius,Screenshot (26890).png,97.03,178417.0,1545700962,1545700988.0,
andromalius,Screenshot (26891).png,97.03,178417.0,1545700963,1545700991.0,
halphas,Screenshot (26892).png,59.49,810160.0,1545700965,1545700994.0,
halphas,Screenshot (26893).png,59.49,810160.0,1545700966,1545700996.0,
amon_ra,Screenshot (26894).png,83.31,333851.0,1545700968,1545700999.0,
amon_ra,Screenshot (26895).png,83.31,333851.0,1545700969,1545701002.0,
,Screenshot (26896).png,,,1545701094,,
halphas,Screenshot (26897).png,59.41,811732.0,1545701097,1545701122.0,
halphas,Screenshot (26898).png,59.41,811732.0,1545701099,1545701125.0,
,Screenshot (26899).png,,,1545701101,,
amon_ra,Screenshot (26900).png,83.29,334152.0,1545701102,1545701131.0,
amon_ra,Screenshot (26901).png,83.29,334152.0,1545701103,1545701134.0,
andromalius,Screenshot (26902).png,97.01,179236.0,1545701105,1545701137.0,
andromalius,Screenshot (26903).png,97.01,179236.0,1545701106,1545701140.0,
halphas,Screenshot (26904).png,59.41,811732.0,1545701108,1545701142.0,
halphas,Screenshot (26905).png,59.41,811732.0,1545701109,1545701145.0,
amon_ra,Screenshot (26906).png,83.29,334152.0,1545701111,1545701147.0,
amon_ra,Screenshot (26907).png,83.29,334152.0,1545701112,1545701150.0,
,Screenshot (26908).png,,,1545701236,,
halphas,Screenshot (26909).png,59.33,813477.0,1545701241,1545701245.0,
halphas,Screenshot (26910).png,59.33,813477.0,1545701242,1545701248.0,
,Screenshot (26911).png,,,1545701243,,
amon_ra,Screenshot (26912).png,83.28,334482.0,1545701246,1545701277.0,
amon_ra,Screenshot (26913).png,83.28,334482.0,1545701246,1545701280.0,
andromalius,Screenshot (26914).png,97.0,180188.0,1545701249,1545701283.0,
andromalius,Screenshot (26915).png,97.0,180188.0,1545701249,1545701286.0,
halphas,Screenshot (26916).png,59.33,813477.0,1545701253,1545701289.0,
halphas,Screenshot (26917).png,59.33,813477.0,1545701253,1545701292.0,
amon_ra,Screenshot (26918).png,83.28,334482.0,1545701255,1545701295.0,
amon_ra,Screenshot (26919).png,83.28,334482.0,1545701255,1545701298.0,
,Screenshot (26920).png,,,1545701380,,
,Screenshot (26921).png,,,1545701382,,
halphas,Screenshot (26922).png,59.25,815041.0,1545701385,1545701396.0,
halphas,Screenshot (26923).png,59.25,815041.0,1545701386,1545701399.0,
amon_ra,Screenshot (26924).png,83.26,334761.0,1545701388,1545701401.0,
amon_ra,Screenshot (26925).png,83.26,334761.0,1545701389,1545701404.0,
andromalius,Screenshot (26926).png,96.98,181050.0,1545701390,1545701407.0,
andromalius,Screenshot (26927).png,96.98,181050.0,1545701392,1545701422.0,
halphas,Screenshot (26928).png,59.25,815041.0,1545701394,1545701425.0,
halphas,Screenshot (26929).png,59.25,815041.0,1545701396,1545701428.0,
amon_ra,Screenshot (26930).png,83.26,334761.0,1545701397,1545701431.0,
amon_ra,Screenshot (26931).png,83.26,334761.0,1545701398,1545701434.0,
halphas,Screenshot (26932).png,59.16,816813.0,1545701523,1545701539.0,
halphas,Screenshot (26933).png,59.16,816813.0,1545701524,1545701542.0,
amon_ra,Screenshot (26934).png,83.25,335084.0,1545701527,1545701545.0,
amon_ra,Screenshot (26935).png,83.25,335084.0,1545701528,1545701547.0,
,Screenshot (26936).png,,,1545701529,,
andromalius,Screenshot (26937).png,96.97,182053.0,1545701530,1545701554.0,
,Screenshot (26938).png,,,1545701532,,
halphas,Screenshot (26939).png,59.16,816813.0,1545701534,1545701560.0,
halphas,Screenshot (26940).png,59.16,816813.0,1545701535,1545701564.0,
amon_ra,Screenshot (26941).png,83.25,335084.0,1545701537,1545701568.0,
amon_ra,Screenshot (26942).png,83.25,335084.0,1545701538,1545701573.0,
andromalius,Screenshot (26943).png,96.97,182053.0,1545701540,1545701577.0,
,Screenshot (26944).png,,,1545701666,,
,Screenshot (26945).png,,,1545701669,,
halphas,Screenshot (26946).png,59.07,818561.0,1545701671,1545701677.0,
halphas,Screenshot (26947).png,59.07,818561.0,1545701672,1545701702.0,
amon_ra,Screenshot (26948).png,83.23,335410.0,1545701676,1545701705.0,
amon_ra,Screenshot (26949).png,83.23,335410.0,1545701677,1545701708.0,
andromalius,Screenshot (26950).png,96.95,183001.0,1545701678,1545701711.0,
andromalius,Screenshot (26951).png,96.95,183001.0,1545701679,1545701714.0,
halphas,Screenshot (26952).png,59.07,818561.0,1545701680,1545701717.0,
halphas,Screenshot (26953).png,59.07,818561.0,1545701682,1545701720.0,
,Screenshot (26954).png,,,1545701683,,
amon_ra,Screenshot (26955).png,83.23,335410.0,1545701684,1545701724.0,
halphas,Screenshot (26956).png,58.99,820119.0,1545701810,1545701818.0,
halphas,Screenshot (26957).png,58.99,820119.0,1545701810,1545701821.0,
amon_ra,Screenshot (26958).png,83.22,335698.0,1545701812,1545701824.0,
amon_ra,Screenshot (26959).png,83.22,335698.0,1545701813,1545701827.0,
,Screenshot (26960).png,,,1545701815,,
andromalius,Screenshot (26961).png,96.94,183856.0,1545701816,1545701832.0,
,Screenshot (26962).png,,,1545701818,,
halphas,Screenshot (26963).png,58.99,820119.0,1545701820,1545701849.0,
halphas,Screenshot (26964).png,58.99,820119.0,1545701821,1545701852.0,
amon_ra,Screenshot (26965).png,83.22,335698.0,1545701823,1545701855.0,
amon_ra,Screenshot (26966).png,83.22,335698.0,1545701824,1545701858.0,
andromalius,Screenshot (26967).png,96.94,183856.0,1545701825,1545701861.0,
,Screenshot (26968).png,,,1545701952,,
halphas,Screenshot (26969).png,58.91,821866.0,1545701955,1545701969.0,
halphas,Screenshot (26970).png,58.91,821866.0,1545701956,1545701971.0,
halphas,Screenshot (26971).png,58.91,821866.0,1545701958,1545701975.0,
amon_ra,Screenshot (26972).png,83.2,336022.0,1545701960,1545701978.0,
amon_ra,Screenshot (26973).png,83.2,336022.0,1545701961,1545701980.0,
halphas,Screenshot (26976).png,58.91,821866.0,1545701966,1545701990.0,
halphas,Screenshot (26977).png,58.91,821866.0,1545701967,1545701992.0,
amon_ra,Screenshot (26978).png,83.2,336022.0,1545701969,1545701995.0,
amon_ra,Screenshot (26979).png,83.2,336022.0,1545701970,1545701998.0,
halphas,Screenshot (26980).png,58.83,823432.0,1545702095,1545702103.0,
halphas,Screenshot (26981).png,58.83,823432.0,1545702096,1545702106.0,
amon_ra,Screenshot (26982).png,83.18,336340.0,1545702098,1545702110.0,
amon_ra,Screenshot (26983).png,83.18,336340.0,1545702099,1545702112.0,
,Screenshot (26984).png,,,1545702101,,
andromalius,Screenshot (26985).png,96.91,185625.0,1545702102,1545702118.0,
,Screenshot (26986).png,,,1545702104,,
halphas,Screenshot (26987).png,58.83,823432.0,1545702105,1545702135.0,
halphas,Screenshot (26988).png,58.83,823432.0,1545702107,1545702138.0,
amon_ra,Screenshot (26989).png,83.18,336340.0,1545702108,1545702141.0,
amon_ra,Screenshot (26990).png,83.18,336340.0,1545702110,1545702144.0,
andromalius,Screenshot (26991).png,96.91,185625.0,1545702111,1545702147.0,
,Screenshot (26992).png,,,1545702237,,
,Screenshot (26993).png,,,1545702241,,
halphas,Screenshot (26994).png,58.74,825194.0,1545702243,1545702257.0,
halphas,Screenshot (26995).png,58.74,825194.0,1545702244,1545702260.0,
amon_ra,Screenshot (26996).png,83.17,336638.0,1545702246,1545702263.0,
amon_ra,Screenshot (26997).png,83.17,336638.0,1545702247,1545702265.0,
andromalius,Screenshot (26998).png,96.89,186623.0,1545702249,1545702268.0,
andromalius,Screenshot (26999).png,96.89,186623.0,1545702250,1545702271.0,
halphas,Screenshot (27000).png,58.74,825194.0,1545702252,1545702273.0,
halphas,Screenshot (27001).png,58.74,825194.0,1545702253,1545702276.0,
,Screenshot (27002).png,,,1545702255,,
amon_ra,Screenshot (27003).png,83.17,336638.0,1545702256,1545702281.0,
halphas,Screenshot (27004).png,58.66,826760.0,1545702381,1545702386.0,
halphas,Screenshot (27005).png,58.66,826760.0,1545702383,1545702389.0,
amon_ra,Screenshot (27006).png,83.15,336940.0,1545702384,1545702392.0,
amon_ra,Screenshot (27007).png,83.15,336940.0,1545702385,1545702395.0,
,Screenshot (27008).png,,,1545702387,,
andromalius,Screenshot (27009).png,96.88,187478.0,1545702388,1545702412.0,
,Screenshot (27010).png,,,1545702390,,
halphas,Screenshot (27011).png,58.66,826760.0,1545702392,1545702417.0,
halphas,Screenshot (27012).png,58.66,826760.0,1545702393,1545702420.0,
amon_ra,Screenshot (27013).png,83.15,336940.0,1545702394,1545702423.0,
amon_ra,Screenshot (27014).png,83.15,336940.0,1545702396,1545702425.0,
andromalius,Screenshot (27015).png,96.88,187478.0,1545702397,1545702428.0,
halphas,Screenshot (27016).png,58.57,828544.0,1545702526,1545702545.0,
halphas,Screenshot (27017).png,58.57,828544.0,1545702527,1545702548.0,
,Screenshot (27018).png,,,1545702529,,
amon_ra,Screenshot (27019).png,83.14,337277.0,1545702531,1545702553.0,
,Screenshot (27020).png,,,1545702532,,
halphas,Screenshot (27023).png,58.57,828544.0,1545702536,1545702564.0,
halphas,Screenshot (27024).png,58.57,828544.0,1545702538,1545702568.0,
amon_ra,Screenshot (27025).png,83.14,337277.0,1545702539,1545702570.0,
amon_ra,Screenshot (27026).png,83.14,337277.0,1545702542,1545702573.0,
,Screenshot (27027).png,,,1545702542,,
halphas,Screenshot (27028).png,58.5,830092.0,1545702667,1545702681.0,
halphas,Screenshot (27029).png,58.5,830092.0,1545702669,1545702684.0,
amon_ra,Screenshot (27030).png,83.12,337545.0,1545702670,1545702687.0,
amon_ra,Screenshot (27031).png,83.12,337545.0,1545702672,1545702690.0,
,Screenshot (27032).png,,,1545702673,,
andromalius,Screenshot (27033).png,96.84,189316.0,1545702674,1545702695.0,
,Screenshot (27034).png,,,1545702676,,
halphas,Screenshot (27035).png,58.5,830092.0,1545702677,1545702701.0,
halphas,Screenshot (27036).png,58.5,830092.0,1545702679,1545702703.0,
amon_ra,Screenshot (27037).png,83.12,337545.0,1545702680,1545702706.0,
amon_ra,Screenshot (27038).png,83.12,337545.0,1545702682,1545702709.0,
andromalius,Screenshot (27039).png,96.84,189316.0,1545702683,1545702711.0,
,Screenshot (27040).png,,,1545702810,,
halphas,Screenshot (27041).png,58.41,831855.0,1545702813,1545702819.0,
halphas,Screenshot (27042).png,58.41,831855.0,1545702815,1545702822.0,
,Screenshot (27043).png,,,1545702815,,
amon_ra,Screenshot (27044).png,83.11,337886.0,1545702818,1545702839.0,
amon_ra,Screenshot (27045).png,83.11,337886.0,1545702819,1545702842.0,
andromalius,Screenshot (27046).png,96.83,190249.0,1545702820,1545702848.0,
andromalius,Screenshot (27047).png,96.83,190249.0,1545702822,1545702851.0,
halphas,Screenshot (27048).png,58.41,831855.0,1545702823,1545702854.0,
halphas,Screenshot (27049).png,58.41,831855.0,1545702825,1545702856.0,
amon_ra,Screenshot (27050).png,83.11,337886.0,1545702827,1545702860.0,
amon_ra,Screenshot (27051).png,83.11,337886.0,1545702828,1545702865.0,
,Screenshot (27052).png,,,1545702953,,
,Screenshot (27053).png,,,1545702956,,
halphas,Screenshot (27054).png,58.33,833442.0,1545702958,1545702965.0,
halphas,Screenshot (27055).png,58.33,833442.0,1545702959,1545702968.0,
amon_ra,Screenshot (27056).png,83.09,338172.0,1545702962,1545702982.0,
amon_ra,Screenshot (27057).png,83.09,338172.0,1545702962,1545702985.0,
andromalius,Screenshot (27058).png,96.81,191105.0,1545702964,1545702988.0,
andromalius,Screenshot (27059).png,96.81,191105.0,1545702965,1545702991.0,
halphas,Screenshot (27060).png,58.33,833442.0,1545702966,1545702994.0,
halphas,Screenshot (27061).png,58.33,833442.0,1545702968,1545702997.0,
,Screenshot (27062).png,,,1545702970,,
amon_ra,Screenshot (27063).png,83.09,338172.0,1545702971,1545703002.0,
,Screenshot (27064).png,,,1545703095,,
halphas,Screenshot (27065).png,58.24,835152.0,1545703099,1545703121.0,
halphas,Screenshot (27066).png,58.24,835152.0,1545703101,1545703124.0,
,Screenshot (27067).png,,,1545703103,,
amon_ra,Screenshot (27068).png,83.07,338528.0,1545703104,1545703129.0,
amon_ra,Screenshot (27069).png,83.07,338528.0,1545703105,1545703132.0,
andromalius,Screenshot (27070).png,96.8,192064.0,1545703107,1545703135.0,
andromalius,Screenshot (27071).png,96.8,192064.0,1545703108,1545703138.0,
halphas,Screenshot (27072).png,58.24,835152.0,1545703111,1545703140.0,
halphas,Screenshot (27073).png,58.24,835152.0,1545703111,1545703143.0,
amon_ra,Screenshot (27074).png,83.07,338528.0,1545703114,1545703145.0,
amon_ra,Screenshot (27075).png,83.07,338528.0,1545703115,1545703148.0,
halphas,Screenshot (27076).png,58.16,836741.0,1545703239,1545703253.0,
halphas,Screenshot (27077).png,58.16,836741.0,1545703241,1545703256.0,
amon_ra,Screenshot (27078).png,83.06,338870.0,1545703242,1545703259.0,
amon_ra,Screenshot (27079).png,83.06,338870.0,1545703244,1545703262.0,
,Screenshot (27080).png,,,1545703245,,
andromalius,Screenshot (27081).png,96.78,192935.0,1545703247,1545703267.0,
andromalius,Screenshot (27082).png,96.78,192935.0,1545703249,1545703270.0,
halphas,Screenshot (27083).png,58.16,836741.0,1545703250,1545703272.0,
halphas,Screenshot (27084).png,58.16,836741.0,1545703252,1545703275.0,
amon_ra,Screenshot (27085).png,83.06,338870.0,1545703252,1545703278.0,
amon_ra,Screenshot (27086).png,83.06,338870.0,1545703254,1545703281.0,
andromalius,Screenshot (27087).png,96.78,192935.0,1545703256,1545703283.0,
,Screenshot (27088).png,,,1545703383,,
halphas,Screenshot (27089).png,58.07,838502.0,1545703385,1545703391.0,
halphas,Screenshot (27090).png,58.07,838502.0,1545703386,1545703394.0,
halphas,Screenshot (27091).png,58.07,838502.0,1545703388,1545703397.0,
amon_ra,Screenshot (27092).png,83.04,339193.0,1545703390,1545703411.0,
amon_ra,Screenshot (27093).png,83.04,339193.0,1545703391,1545703414.0,
andromalius,Screenshot (27094).png,96.77,193899.0,1545703395,1545703417.0,
andromalius,Screenshot (27095).png,96.77,193899.0,1545703395,1545703420.0,
halphas,Screenshot (27096).png,58.07,838502.0,1545703398,1545703423.0,
halphas,Screenshot (27097).png,58.07,838502.0,1545703400,1545703426.0,
amon_ra,Screenshot (27098).png,83.04,339193.0,1545703401,1545703428.0,
amon_ra,Screenshot (27099).png,83.04,339193.0,1545703401,1545703431.0,
,Screenshot (27100).png,,,1545703524,,
halphas,Screenshot (27101).png,57.99,840237.0,1545703527,1545703551.0,
halphas,Screenshot (27102).png,57.99,840237.0,1545703530,1545703553.0,
halphas,Screenshot (27103).png,57.99,840237.0,1545703531,1545703556.0,
amon_ra,Screenshot (27104).png,83.02,339542.0,1545703533,1545703559.0,
amon_ra,Screenshot (27105).png,83.02,339542.0,1545703535,1545703561.0,
halphas,Screenshot (27108).png,57.99,840237.0,1545703539,1545703571.0,
halphas,Screenshot (27109).png,57.99,840237.0,1545703541,1545703574.0,
amon_ra,Screenshot (27110).png,83.02,339542.0,1545703542,1545703576.0,
amon_ra,Screenshot (27111).png,83.02,339542.0,1545703543,1545703579.0,
,Screenshot (27112).png,,,1545703668,,
,Screenshot (27113).png,,,1545703671,,
halphas,Screenshot (27114).png,57.91,841817.0,1545703674,1545703700.0,
halphas,Screenshot (27115).png,57.91,841817.0,1545703674,1545703703.0,
amon_ra,Screenshot (27116).png,83.01,339847.0,1545703676,1545703706.0,
amon_ra,Screenshot (27117).png,83.01,339847.0,1545703677,1545703709.0,
andromalius,Screenshot (27118).png,96.74,195759.0,1545703679,1545703711.0,
andromalius,Screenshot (27119).png,96.74,195759.0,1545703681,1545703714.0,
halphas,Screenshot (27120).png,57.91,841817.0,1545703683,1545703717.0,
halphas,Screenshot (27121).png,57.91,841817.0,1545703684,1545703719.0,
,Screenshot (27122).png,,,1545703685,,
amon_ra,Screenshot (27123).png,83.01,339847.0,1545703686,1545703725.0,
,Screenshot (27124).png,,,1545703810,,
halphas,Screenshot (27125).png,57.82,843550.0,1545703814,1545703821.0,
halphas,Screenshot (27126).png,57.82,843550.0,1545703816,1545703824.0,
halphas,Screenshot (27127).png,57.82,843550.0,1545703817,1545703827.0,
amon_ra,Screenshot (27128).png,82.99,340173.0,1545703819,1545703841.0,
amon_ra,Screenshot (27129).png,82.99,340173.0,1545703820,1545703844.0,
andromalius,Screenshot (27130).png,96.72,196697.0,1545703822,1545703847.0,
andromalius,Screenshot (27131).png,96.72,196697.0,1545703824,1545703850.0,
halphas,Screenshot (27132).png,57.82,843550.0,1545703825,1545703853.0,
halphas,Screenshot (27133).png,57.82,843550.0,1545703826,1545703856.0,
amon_ra,Screenshot (27134).png,82.99,340173.0,1545703828,1545703859.0,
amon_ra,Screenshot (27135).png,82.99,340173.0,1545703829,1545703861.0,
,Screenshot (27136).png,,,1545703953,,
,Screenshot (27137).png,,,1545703957,,
halphas,Screenshot (27138).png,57.74,845118.0,1545703959,1545703983.0,
halphas,Screenshot (27139).png,57.74,845118.0,1545703960,1545703986.0,
amon_ra,Screenshot (27140).png,82.98,340493.0,1545703962,1545703989.0,
amon_ra,Screenshot (27141).png,82.98,340493.0,1545703963,1545703992.0,
andromalius,Screenshot (27142).png,96.71,197545.0,1545703965,1545703995.0,
andromalius,Screenshot (27143).png,96.71,197545.0,1545703966,1545703997.0,
halphas,Screenshot (27144).png,57.74,845118.0,1545703968,1545704000.0,
halphas,Screenshot (27145).png,57.74,845118.0,1545703969,1545704003.0,
amon_ra,Screenshot (27146).png,82.98,340493.0,1545703971,1545704005.0,
amon_ra,Screenshot (27147).png,82.98,340493.0,1545703972,1545704008.0,
,Screenshot (27148).png,,,1545704097,,
halphas,Screenshot (27149).png,57.65,846901.0,1545704100,1545704105.0,
halphas,Screenshot (27150).png,57.65,846901.0,1545704101,1545704108.0,
,Screenshot (27151).png,,,1545704103,,
amon_ra,Screenshot (27152).png,82.96,340836.0,1545704105,1545704136.0,
amon_ra,Screenshot (27153).png,82.96,340836.0,1545704106,1545704140.0,
halphas,Screenshot (27156).png,57.65,846901.0,1545704112,1545704152.0,
halphas,Screenshot (27157).png,57.65,846901.0,1545704112,1545704156.0,
amon_ra,Screenshot (27158).png,82.96,340836.0,1545704115,1545704162.0,
amon_ra,Screenshot (27159).png,82.96,340836.0,1545704115,1545704166.0,
halphas,Screenshot (27160).png,57.58,848445.0,1545704240,1545704250.0,
halphas,Screenshot (27161).png,57.58,848445.0,1545704242,1545704253.0,
amon_ra,Screenshot (27162).png,82.94,341146.0,1545704245,1545704256.0,
amon_ra,Screenshot (27163).png,82.94,341146.0,1545704245,1545704259.0,
,Screenshot (27164).png,,,1545704248,,
andromalius,Screenshot (27165).png,96.68,199290.0,1545704249,1545704265.0,
andromalius,Screenshot (27166).png,96.68,199290.0,1545704249,1545704268.0,
halphas,Screenshot (27167).png,57.58,848445.0,1545704252,1545704271.0,
halphas,Screenshot (27168).png,57.58,848445.0,1545704254,1545704274.0,
amon_ra,Screenshot (27169).png,82.94,341146.0,1545704255,1545704276.0,
amon_ra,Screenshot (27170).png,82.94,341146.0,1545704256,1545704279.0,
andromalius,Screenshot (27171).png,96.68,199290.0,1545704257,1545704282.0,
,Screenshot (27172).png,,,1545704383,,
halphas,Screenshot (27173).png,57.49,850197.0,1545704386,1545704391.0,
halphas,Screenshot (27174).png,57.49,850197.0,1545704387,1545704394.0,
halphas,Screenshot (27175).png,57.49,850197.0,1545704390,1545704409.0,
amon_ra,Screenshot (27176).png,82.93,341495.0,1545704391,1545704412.0,
amon_ra,Screenshot (27177).png,82.93,341495.0,1545704395,1545704415.0,
